CID,用户名,评论时间,评论地点,评论内容,评论点赞数,评论数量
7449982960004449024,叫什么名字,2024-12-19 12:58:54,湖南,主要是看君主是否贤明且长寿,0,0
7449935899579024186,阿飞讲志愿军故事,2024-12-19 09:56:18,安徽,博主，向您提个意见，您的内容很好，但是背景音乐有点大了，有时候会干扰内容,1,0
7446957673705259828,天命人9527,2024-12-11 09:22:37,福建,没说怎么破解啊,0,1
7464401464384734003,田园,2025-01-27 09:30:07,山东,很简单赏罚不明，百姓更应该被惩罚，你给我100我为你去死，利益捆绑，这100分给100个百姓，他们不会为你拼命,1,0
7466624903615595275,海柳,2025-02-02 09:20:58,江苏,上德如风,0,0
7441539556149740307,BH3QJC,2024-11-26 19:25:26,河北,社会是一个复杂体。豺狼虎豹俱全。以虎制局可能会稳定一点。以羊制局会大乱。,25,5
7465294616959632154,一叶扁舟,2025-01-29 19:15:54,山东,公会公会[赞][赞][赞],0,0
7451062080806273830,历史日记本,2024-12-22 10:46:26,北京,如果规律不可打破，那就看组成阶层的人群在一定时间是否是变化流动的,2,0
7456574766243250982,忘丶夫子,2025-01-06 07:23:11,浙江,仁政是因为治不了，或者说治不够坏人,0,0
7441624437042004795,秦越,2024-11-27 00:23:35,广东,只要人还是人，就永远无法破解的矛盾！,3,0
7441545993345286969,草莽英雄许汉文,2024-11-26 19:19:08,广西,仁政？要知道，百姓指的是是地方豪强，如果真的给黔首好处，黔首回馈的人力，那就是强大的基础,1,0
7453782757417026354,✨你是悟空啊！,2024-12-29 18:44:00,重庆,社会主导力量的改变，是改变社会治理的根本。,3,0
7441950079420433190,AI神探,2024-11-27 21:27:11,浙江,如果没有法治为你背书，不要站在弱者一边，不要站在正义一边,6,0
7452492279354655524,阿巴阿巴😤,2024-12-26 07:21:21,山东,那会不会没有二元论，而是不断发展的阶段性理论呢？,0,0
7443572246012642108,我的生活我主宰,2024-12-02 06:22:08,江苏,这个晏子个子高了[捂脸][捂脸][捂脸],0,0
7446670628877042483,用户6318357410018,2024-12-10 14:48:24,山东,最主要的是私心这东西，官法不能大于律法，其次就是能做到民看官要平视,1,1
7442606661821760271,相见恨晚,2024-11-29 15:55:08,吉林,你的仁政只让少数人获利[呲牙],0,0
7451100514517844796,迪克西少将,2024-12-22 13:15:34,山东,晏子治东阿,0,0
7441921235582321420,只手摘星,2024-11-27 19:35:16,江苏,左右逢源是这道题的解答。左一半，右一半。,1,0
7450432994802860860,PW,2024-12-20 18:05:15,江西,仁要对百姓仁 对大臣要严厉,0,0
7453755680055509794,风2,2024-12-29 16:58:56,陕西,大争之世，以力为先，合一国之利，而求天下。,0,0
7455697768276919100,荀子,2025-01-03 22:35:15,福建,通路 水 电 网 物流 五通数术现代化让仁政有施行根基,0,0
7463309126706414399,广龙,2025-01-24 10:51:14,广西,沉默的大多数，恶人先告状,2,0
7463482574305493796,隍陈杂货铺,2025-01-24 22:43:40,上海,粉蛋糕，人性永不知足。。。蛋糕有限，人欲无限。。。。。,0,0
7441819782993330983,寂灭之炎,2024-11-27 13:01:35,云南,"容易失去肉心的是鸡猪,对民苦无感时已经是死人,一群死人是没有后代的",3,0
7441631917013631784,🍾梁梁六两🤪,2024-11-27 00:52:48,山西,论工会的重要性！,4,1
7441750108838708027,仧乆没钞疯,2024-11-27 08:31:16,山东,大仁小仁如何评论在于标准，标准在于人心，人心在于私欲,2,1
7451459327245878055,文与武,2024-12-23 12:27:55,广东,牛逼啊，哲学的对立统一讲的明明白白[赞],2,0
7444734849461027595,谷之子,2024-12-05 09:33:38,吉林,本质就是缺少一个武力值和仁德值爆表的明君。而最无奈的的是明君也只有百年寿命。,2,2
7451509010208097050,金库ybbdeev：）urs,2024-12-23 16:06:32,浙江,说到底还是人多人少的问题。,0,0
7441502526753162042,Jonas Li,2024-11-26 16:30:29,辽宁,有什么奇怪的，要对权利的来源负责，领着君主的俸禄，却偏袒百姓就是渎职[捂脸]不干就对了,2,0
7441526559154750234,猫科类,2024-11-26 18:03:44,重庆,马戏团里用皮鞭就能让老虎钻火圈。野生动物园动物们都自由自在的，没有一个会钻火圈的，真失败！[泪奔][泪奔][泪奔][泪奔][泪奔][泪奔][泪奔],3,0
7451804969374073641,闻闻都心酸,2024-12-24 10:49:13,广西,这就是辉煌的5000年,0,0
7441525018134250291,用户4830085298596,2024-11-26 17:57:46,湖南,这个故事充分说明《体治》终点，与服务对像关系。,2,0
7444569444367500067,大牛1,2024-12-04 22:51:40,广东,中国足够大，三邪和二馋也足够多,1,0
7441771050852467516,逆风 蒲公英,2024-11-27 09:52:33,河南,关键词，信息管道[比心][比心][比心][比心][比心],0,0
7444712377511838479,幸运随风,2024-12-05 08:06:23,河北,仁政从来没有输过。只不过人很难抵抗腐蚀。,3,2
7441928440883954489,元时间,2024-11-27 20:03:11,北京,所以一切存在的都是合理的，一切都是最好的安排，是空即是色色即是空的释意，能够以自己的语言解释空即食色色即是空的人才是真正悟到了的人[爱心],0,0
7441597772354847529,问道先秦,2024-11-26 22:40:04,湖北,西门豹也遇到这个情况,1,0
7443934194872828712,用户1520727164241,2024-12-03 05:46:47,陕西,齐国最后是不战而降。,0,0
7462390518841787188,Yangxi曦,2025-01-22 00:17:53,新加坡,用AI治理人类社会,1,0
7442631597676135203,胤禛,2024-11-29 17:31:52,山东,法治最适人性。,0,0
7441776810344071976,风卿雲,2024-11-27 10:14:52,江苏,千变万化，唯一没变得就是人性，人性贪婪，无解。,1,0
7441742030739260171,辛美尔,2024-11-27 07:59:56,上海,青苗法？,0,0
7465157455786787634,老阳白,2025-01-29 11:54:52,北京,萧墙之内福祸难测,0,0
7442358197640413991,一平,2024-11-28 23:50:58,福建,当代文明已经让世界上许多国家地区基本破解了这个难题。,17,3
7443321097904784185,驴和凶兆,2024-12-01 14:07:26,广东,因为人心是可以左右的，仁与不仁很多时候都不是指做了多少好事，而是宣传出来的。,5,0
7448439931434861351,Samuel76239569,2024-12-15 09:11:08,北京,不是小学时候学的西门豹吗？,0,0
7441575642627457850,长明宗小师妹叶翘,2024-11-26 21:14:09,江西,刁民畏威不畏德！,5,0
7451437874451432227,小而无内,2024-12-23 11:52:52,上海,我们村有人将种猪杀了吃,1,0
7441872794516423460,五斗米折腰者,2024-11-27 16:27:20,北京,因为人性太恶，千古不变，善良都是想法,8,0
7447164518361072423,星晞,2024-12-11 22:41:56,重庆,因为权利的本质是什么？其实是这个问题。,0,0
7441597428510753570,简单还是美的,2024-11-26 22:38:46,黑龙江,被自己的阶级抛弃了,3,0
7441514709423194937,李仲阳,2024-11-26 17:17:42,湖南,所以于东来不能做到全国,1,0
7441479565887324968,粤北小王,2024-11-26 15:01:25,广东,你这说的是岳飞之死啊,2,0
7444019346282103612,李livi,2024-12-03 11:17:00,河南,民心大部分这都是文官笔下的好恶，参考意义有限,0,0
7443550221214565171,steven_xujun,2024-12-02 04:56:52,上海,仁政，如果财政破产，这能叫仁政？庞氏骗局吧，,4,0
7444020479294391049,纯情小浣熊,2024-12-03 11:21:25,福建,有一种说法叫消耗，不对外消耗就要对内消耗，安定的社会就要对内消耗，钱消耗底层人，权消耗中层人。,1,1
7451286657570030388,think',2024-12-23 01:18:06,广西,这个听着怎么那么像西门豹和魏文侯的事迹,0,0
7441764230862439194,本硕博学历提升大牛,2024-11-27 09:26:01,河南,那是因为燕子的权利以及对他的评价是来自于上层，而不是与来自于他管理的百姓与他有休息相关的百姓。,4,0
7443636663295263499,一年当一天,2024-12-02 11:06:52,河北,因为想和吸血毒虫妥协的都死定了.,0,0
7443787306450092834,柠檬没我甜😜,2024-12-02 20:16:33,陕西,执行仁政的人不一定能被承认,0,0
7441910940030026550,七夜书生,2024-11-27 18:55:19,山东,这就是我们说的信息茧房,2,0
7451436359002833727,圆圆爱学习,2024-12-23 10:58:54,北京,如云如雨如雾如电～顺其自然，只有天道永存,0,0
7442182547314426636,路人假,2024-11-28 12:29:17,陕西,仁是主观的区分，不是人性,3,0
7441548350681957178,江头潮已平,2024-11-26 19:28:16,北京,晏子二桃杀三士就看出谁是真正的小人,5,4
7443968283852505913,你猜,2024-12-03 07:58:54,河南,硬是把人类活成了动物世界,9,1
7443025456872162082,假期愉快,2024-11-30 19:00:12,天津,历史上的大家之所以为大家，还是明知碰闭依然坚守内心对百姓的责任。,4,1
7442658382500774707,刘然(刘成刚),2024-11-29 19:15:46,北京,现实生活，刀郎的（颠倒歌）有一定道理。但不是绝对[勾引][勾引][勾引],0,0
7441521216521224975,陌白,2024-11-26 17:42:59,江苏,"制度有它自己运行规律，像一头巨兽，需要食物，需要养分，需要运动，需要知识，需要规律的作息
这些庞杂的结构，不是脑子里某个突发奇想的脑细胞能左右的",5,0
7442682656591233826,dapeng,2024-11-29 20:49:58,广东,背景剧名是什么？,0,1
7445490062328267531,Tilma,2024-12-07 10:24:10,上海,总结一句：上位者，多贪婪，懂哭闹，会美言，勤打压，用最大力度吸下层利益，用最大力度舔上层关系,1,0
7441508352297354023,前路漫漫何其多,2024-11-26 16:53:05,河南,这就是好人就应该被枪指着的原因？,3,0
7443288613058904869,天外有天,2024-12-01 12:01:25,浙江,这个民族丢掉了造物主女娲信仰,2,0
7441807131311964988,不开森的喵,2024-11-27 12:12:29,江苏,"得民心者得天下✗
得民力者得天下✓",0,1
7444214062319829800,昨日,2024-12-03 23:52:40,四川,整个上下5000年的权利都是武力获得的，武力维持。整个社会结构就是食物链结构！,15,0
7442156377500746556,影子,2024-11-28 10:47:47,浙江,仁政和掌控是正反的两面 不可偏颇一方,0,0
7463485219846177546,隍陈杂货铺,2025-01-24 22:40:14,上海,人性。。。人就是一个APP，有软件设置的,0,0
7442630283177214731,神来之钱,2024-11-29 17:26:46,北京,东阿，就是东土大唐[害羞],0,0
7443969002089005834,刘大军《旧味食足》,2024-12-03 08:01:41,河北,农场主➕农场管理者➕羊群三者关系，视频内容讲的逻辑也有转移矛盾的意思,1,0
7441586095484470073,九月【浩浩堂】,2024-11-26 21:54:45,山西,阶级矛盾是一切社会矛盾的总根源,1,0
7443119529880879908,路人,2024-12-01 01:05:28,北京,有过不罚  跟着是  有功不赏  一群人混吃等死  可不就死了,1,0
7441527489619133238,宋广鑫323,2024-11-26 18:07:21,北京,齐威王反面讲三个故事,0,0
7441782039005283081,tiny不吃羊肉,2024-11-27 10:35:07,新疆,所以错的是自上而下的系统喽[捂脸],4,0
7456970197850718991,大灰狼,2025-01-07 10:07:11,湖北,软柿子谁不想捏一把呀,1,0
7441796608158679866,幸运列车3389,2024-11-27 11:31:38,北京,文明本身就是个伪命题，又哪来的真仁政,5,1
7443385769262072639,世间安可逍遥,2024-12-01 18:48:36,四川,阶级是永远避免的问题,3,0
7444775352872420137,书抖,2024-12-05 12:10:43,安徽,谁说仁政输了，没输。,2,1
7441565521172808483,千里兰望,2024-11-26 20:34:54,广西,晏子伟大！[赞][赞][赞],0,0
7441774553246073639,Tom.,2024-11-27 10:06:05,北京,仁政从来都有用！关键在于是大仁大义的惩恶扬善，还是妇人之仁的圣母心！,0,0
7449392451310387994,冷水,2024-12-17 22:47:24,河南,信息化社会  财富直接直达,0,0
7441762517200012047,闫石,2024-11-27 10:03:57,北京,明君才配贤臣,1,0
7442734917149557538,你的姚,2024-11-30 00:12:53,陕西,仁政的基础是占百分之八十的底层人民被组织起来,0,0
7442102053575099175,小猴小马,2024-11-28 07:17:02,浙江,邪必胜正,0,0
7444053322086073124,典礼,2024-12-03 13:28:51,江苏,ai智能管控才是出路,1,0
7450612071131251482,K多多,2024-12-21 08:11:27,上海,仁政，如果违反经济规律，违反权力合理过度，违反裁判的评判方法，就会失败，邪政，如果暗合经济规律，也未必不能使生活提升。当然从概率上来说，基于大多数民众的经济生态，仁政的确可以避免大多数显而易见的问题。,2,0
7461776880519283465,硌硌若石,2025-01-20 07:45:25,河北,因为乌合之众太多,0,0
7442877940792181516,MoMo的小确幸,2024-11-30 09:27:46,北京,话语权在谁手里，这是关键！,4,0
7441755288226022185,爱仕达很健康,2024-11-27 08:51:24,河南,社会中的上中下，可能只有上下能够有点相互沟通的时候才会好一点,0,0
7444013621904622348,人生见面不如闻名,2024-12-03 10:54:51,新疆,好一个三邪二馋[赞],0,0
7441769934910669620,BarryWuu,2024-11-27 09:48:10,安徽,那是因为原来的来源和监督不对，你怎么做都是徒劳的,0,1
7445502596108714787,君子的仇,2024-12-07 11:12:48,山东,没有金刚手段 哪来菩萨心肠,0,0
7441589053613556540,叁目,2024-11-26 22:06:13,浙江,都没有错，唯独不可竭泽而渔,1,0
7441813895238828854,兵==牛运,2024-11-27 12:38:44,江西,系统高贵！系统制造高贵。高贵的系统。,1,0
7443635240822752027,灿烂,2024-12-02 10:26:31,江苏,"仁政 要仁的是时候
而不是时时刻刻仁",0,0
7441744505055937290,北风,2024-11-27 08:09:31,黑龙江,所谓的仁政还没有达到真正的仁的标准。真正的仁政达到可不是那么简单的，那可不是一个君王能够给予的。那些所谓的仁政，只是能够让你活得稍微宽松一点，那可不是真正的仁政。,1,0
7441778940090204967,识,2024-11-27 10:23:09,湖北,结构性问题才是问题本质 一味的谩骂特权于事无补 划出一块地就得设置一尊官位 无论大小 他的权都是巨大的 这就是结构,1,0
7444240913285874472,后浪推前浪,2024-12-04 01:37:13,河北,权衡是一门艺术，掌握了它就掌握了火候,0,0
7441575824983425849,子愚,2024-11-26 21:14:52,广东,请问作者：此篇文章有没有文字版本？,0,0
7444772132967793468,北仁先生,2024-12-05 11:58:12,云南,几千年来一以贯之，奈何？人性使然！,1,0
7441824984697750322,9527-_,2024-11-27 13:21:46,新疆,输的一定是脱离基层,1,0
7441996242936202021,浮生梦,2024-11-28 00:26:24,天津,这是社会永远逃不出的法则，无解[捂脸][捂脸],0,0
7443002259431457593,*****,2024-11-30 17:30:12,江苏,百姓就是淤泥取之不尽用之不竭,1,0
7442870181204607753,cherry guan,2024-11-30 08:57:42,江苏,仁政不仁呗！没了藩王割据，但权力割据始终如一,0,0
7442669299750421248,冷白白,2024-11-29 20:47:27,上海,因为人本身是欲望的生物，人类社会人类国家就是由欲望控制的，所以要治理人类首先要治理欲望,0,0
7443598216744010531,奥雷连诺,2024-12-02 08:02:50,广东,因为权力来自于上，而不是下,0,0
7441922788631511846,邂逅温柔,2024-11-27 19:41:15,江苏,楚王好细腰，宫中多饿死,0,0
7443980288159466303,夜归,2024-12-03 08:45:27,山西,国家的本质,0,0
7441751770005029691,陈鸣人,2024-11-27 08:37:41,广东,官字两个口，民只有一个口,3,0
7460036308607222543,落叶,2025-01-15 15:45:31,山东,人性本恶,0,0
7443771005271393059,乐天知命1,2024-12-02 19:13:19,广东,烹小鲜,0,0
7442131316193428224,云在高天水在瓶,2024-11-28 09:10:31,山东,以一个齐景公用“总”字代替，你知道齐景公怎么死的吗？,1,0
7441743416931746575,雾做的刷子,2024-11-27 08:05:20,河南,这不就是熵增吗,2,0
7441539932701524770,絮絮叨叨【YH居间服务】,2024-11-26 18:55:37,湖北,因为阶级矛盾,1,0
7441755690031285001,和窗外月,2024-11-27 08:52:54,四川,那个时代，国和国民是君主、贵族的私有财产，不能类推。,0,0
7443262066565825337,无情道,2024-12-01 10:18:23,四川,仁政如果真输了，你根本不可能会出生，民族早就灭亡了,5,1
7443143711884411707,用户2041646481670盈盈,2024-12-01 02:39:23,广东,这是所谓的政治？,1,1
7441556651096605475,大道至简,2024-11-26 20:00:29,北京,利益自上而下，风险自下而上,4,0
7442129384968356645,一禾99,2024-11-28 09:03:01,上海,说到问题本质了，牛逼[赞][赞][赞],1,0
7442965285139465011,用户3379953184992,2024-11-30 15:06:43,山西,权利只向权利的来源负责,0,0
7444654906473988904,用户4587720393276,2024-12-05 04:23:51,浙江,根本原因在于凡人君王,0,0
7465967607288529704,文叔文和,2025-01-31 14:47:29,河北,给平头老百姓推这，推美女吧,0,0
7441567384941347593,封封不休,2024-11-26 20:42:07,浙江,好人还不长命呢,1,0
7457766572989023013,白水,2025-01-09 12:23:17,山东,原来如此,0,0
7441999261724410674,泽麟,2024-11-28 00:38:10,贵州,道法自然亘古不变,0,0
7446705357697680143,我独醉,2024-12-10 17:02:36,湖南,惩恶才能扬善，一味地扬善，往往适得其反。,1,0
7441853459369935667,星沙泉塘雅岛餐厅,2024-11-27 15:12:14,湖南,要是没有齐景公呢,1,0
7441872386368520972,^¥^,2024-11-27 16:25:45,上海,哎，古代帝王大都是踏着兄弟姐妹的血腥上位的，所以很少会对百姓真的好，只会考虑怎么巩固自己的权利和统治。千百年来有多少帝王真的关心百姓，很少，他们只在乎他们手里的权利,0,0
7441560251054539520,仰元凯之武库,2024-11-26 20:14:27,四川,这是何等的宝藏阿婆煮[看],1,0
7444713771426382649,渔樵耕读,2024-12-05 08:11:46,江西,不是输在人性本恶么[发呆],1,0
7441597112204755731,江水小鱼儿,2024-11-26 22:37:31,广东,学到了,1,0
7441840642239906619,用户6226235787160,2024-11-27 14:22:32,新疆,王侯将相宁有种乎,0,0
7442626555153908492,🐟锦鲤🐟,2024-11-29 17:12:17,新疆,求上而居中，求中而居下,0,0
7451136524433212172,用户4426804405708,2024-12-22 15:37:41,广东,家天下的东西太多了,0,0
7446313267574309686,块,2024-12-09 15:42:50,浙江,因为理解错误仁的定义，仁的本意是把人一分为二的技术[捂脸][捂脸][捂脸][捂脸][捂脸],1,0
7449558537275982652,没有如果,2024-12-18 09:31:56,甘肃,5000年的信史，人类社会的大部分治理方案在这都能找到案例[赞],1,0
7441537123998303035,弓鼎骧,2024-11-26 18:44:42,安徽,因为老百姓一直都是沉默的大多数,4,0
7441758043912667963,主场时间,2024-11-27 09:02:02,广东,仁政不都是输，仁政面对的是人性，所以仁政和人性的善配合时才能完美的展现,1,0
7443306114131608358,山东朱亚文,2024-12-01 13:09:18,河北,如何破局啊？改，就是与虎谋皮啊。,0,0
7443295611166278411,用户9837157571938,2024-12-01 12:28:32,贵州,人性的本质，，自私，贪婪，，多疑，，，人性的本质注定不断循环，不断的向前发展，，，,1,0
7443415927858742068,抖音新人老范儿,2024-12-01 20:15:25,北京,体制是个纲，纲举目张。,0,0
7441935207027311394,张小坤,2024-11-27 20:29:29,河北,权利的来源只对权利负责,0,0
7442183716616061737,862122,2024-11-28 12:33:53,山西,这个故事很深奥 以我的认知理解不了 转发了,0,0
7441589145861931826,奔向月球的喵,2024-11-26 22:06:33,马来西亚,资源是固定的，不是百姓取亦是朝堂拿,1,0
7442981256462385935,用户5105514122800,2024-11-30 16:08:45,江苏,老子持刀打劫那一段笑死人了[大笑],0,0
7442925613037863717,西安原创DiDD肖像,2024-11-30 12:32:45,陕西,人之初，性本恶,1,0
7450137546854023995,文博士,2024-12-19 22:58:44,上海,信息管道[赞][赞][赞] 自媒体可见是多么重要,0,0
7441977223541719860,李春建,2024-11-27 23:12:31,重庆,其实我不是很认可，前面后面都比较偏激，其实很重要的就是平衡，和现实，但是也可以尽力为仁政,1,0
7444019180972655394,湘.鞋.魚,2024-12-03 11:16:25,广东,核心就是底层好拿捏,1,0
7442869464649138981,木木呢呢,2024-11-30 08:54:53,重庆,因为反人性。反人性就会失去实践的土壤。,1,0
7442649527389455131,八卦三,2024-11-29 18:41:24,黑龙江,所以呀不是真相，而是渠道信息渠道本身？可以说信息渠道左右真相,0,0
7445282831565554470,^-^！,2024-12-06 20:59:57,北京,晏子使楚？,0,0
7446182873511953161,密斯特项,2024-12-09 07:12:38,浙江,最终还是匮乏，生产力不足，,0,0
7443323209595011878,超级流浪家,2024-12-01 14:15:41,北京,底层无话语权,0,0
7443946970521797435,ᦦ້ᮨ꯭໌ 歌者⁸¹¹⁹² 📡,2024-12-03 06:36:15,山东,看看现在的房地产也是啊，只能增不能减[衰],0,0
7441737593546736444,昨夜风,2024-11-27 07:42:41,湖北,既然严惩，为何说是仁政？ 明显结论错误啊， 深层次的原因是阶级矛盾[抠鼻],3,0
7441637389024576290,顾玉芬,2024-11-27 01:14:08,江苏,谁在讲的如此精辟真是才俊！口才流利讲的草民都能懂了！[感谢],0,0
7441526713743803163,哈哈虎,2024-11-26 18:04:19,河南,信息传递和信息茧房,2,0
7445819773776429850,用户6347575824405,2024-12-08 07:43:37,山东,说的好，讲的好[赞][赞][赞][赞],0,0
7443356096839041855,星光耀九州,2024-12-01 16:23:19,浙江,人性本恶，要用法约束[比心],1,0
7444025778569741066,专治雅过敏,2024-12-03 11:41:57,北京,所以，要掌握媒体,0,0
7444370652864201524,崇德,2024-12-04 10:00:20,山东,根正树不歪，越是真理越简单。[感谢],0,0
7442208707498803979,最初的邂逅,2024-11-28 14:10:51,四川,沉默的大多数,0,0
7441530347672159028,蜘蛛侠,2024-11-26 18:18:25,甘肃,天地不仁，以万物为刍狗,1,0
7441811002361365260,光阴旅者,2024-11-27 12:27:34,江苏,孝悌，音笑替,1,0
7441578919977354023,🌈🌈🌈迎风小可爱,2024-11-26 21:26:54,浙江,[抠鼻]大明的一条鞭法断送了整个国家还仁政,1,3
7443273377807024937,代州同心自助餐厅,2024-12-01 11:02:18,山西,仁政会放大人性的贪婪，会放大人性中的恶，这才是跟本，一个老好人永远干不过一个恶人,0,0
7444770442290725683,另半颗丸子🌈,2024-12-05 11:51:40,湖北,是验证了一句话:人性本恶,0,0
7441757073563468601,叶,2024-11-27 08:58:14,北京,权利只对权利的来源负责,0,0
7441791950725219132,笨笨,2024-11-27 11:13:37,北京,即使受了相同的教育，相同的环境，人和人的认知水平也是有差异的,0,0
7466243093893907234,近水楼台,2025-02-01 10:05:53,湖南,这就是历史,0,0
7443298410075816741,🌈鱼跃此时海🌈,2024-12-01 12:39:24,陕西,参考动物世界的猴群,0,0
7451487983876703030,未定义3,2024-12-23 14:19:10,浙江,人性可挽救否 能挽救否[捂脸],0,0
7443278149620630287,肥头大耳的葱,2024-12-01 11:20:49,上海,人是自私的，所以皇帝也是自私的。所以只有自私才能满足皇帝。,1,0
7446758802709512979,大蒜直立播种机,2024-12-10 20:28:40,北京,从有序走向无序，无序至极，事物崩塌，崩塌之后，重新排列，渐渐有序，然后又渐渐失去秩序，再次崩塌，再次重新排列，这是自然规律，谁也改变不了！,1,0
7441503975633240866,大 T,2024-11-26 17:04:54,河南,因为是封建王朝,0,0
7441495730285593359,lukedani,2024-11-26 16:04:05,陕西,因为好人一念成魔 坏人却可以立地成佛,1,0
7442974756305126202,dj,2024-11-30 15:43:28,江苏,倒不如说：善良的人懦弱，没有能力和勇气和决心维护自己，所以坏人横行。,1,0
7441761343277712128,Link,2024-11-27 09:14:53,四川,"失去人性，失去很多
失去兽性，失去一切",0,0
7441554347437228857,王玉玊su,2024-11-26 19:51:31,上海,"内行人道，外行王道。

此人被彼仁",0,0
7441792883989938953,山爪,2024-11-27 11:17:10,重庆,百姓，地方豪强朝中近臣，皇帝或国家，三者不可兼得关系，得二必放弃一。,0,0
7441591513208259347,顶级黄毛,2024-11-26 22:15:48,河南,务实的理想主义者，保守的长期主义者,0,0
7449474139532018489,不坠的流星,2024-12-18 04:04:54,福建,你是真的懂![赞][赞][赞],1,0
7443003161584386842,共产主义路漫漫之中华文明,2024-11-30 17:33:43,江苏,可能只有我懂，前世三千年前,0,0
7442733559145939748,春风十里💋,2024-11-30 00:07:33,浙江,社会是个循环 单一的仁力哪怕是再强 也只能段时间留住美好 但是却阻挡无法改变整个社会的运转,0,0
7443768841991947035,子桓,2024-12-02 19:04:55,江苏,话语权啊,0,0
7441801656831165236,LW⭐,2024-11-27 11:51:18,江苏,善恶只在一念间，关键是对于它的理解和运用，这就像核武器一样,0,0
7443281336050074426,清溪流水,2024-12-01 11:33:09,重庆,仁政，什么是仁政，搞清楚了吗？,0,0
7441584648834171686,长青藤,2024-11-26 21:49:07,河北,欺下瞒上[捂脸],0,0
7449649692772500250,旋转的三角形,2024-12-18 15:25:38,山东,可取，但需取之有方，取之有度。,0,0
7443074295906042634,涂山狗和老曼,2024-11-30 22:09:43,山东,所以要考公[呲牙],0,0
7442703552915768102,桶酒盒酒瓶酒,2024-11-29 22:11:04,山东,那怎么办,0,1
7441759356591129404,刘学栋,2024-11-27 09:07:09,上海,最怕吹耳边风,1,0
7451429421830013715,沽名钓誉空悲切，利令智昏惹祸悠,2024-12-23 10:31:57,北京,说的太委婉了,0,0
7442491123694125843,枕山栖兰,2024-11-29 08:26:45,山东,法治为公,0,0
7442841782792127286,大风老师,2024-11-30 07:07:29,河南,看吧，百姓就是玩具，他们想咋办咋办。晏子为了证明一个道理，不也是拿百姓当道具么？,88,3
7441542894564328202,岸上观澜,2024-11-26 19:07:06,江苏,仁政对象错了，仁政最后的好处都落在了地主阶级，百姓顶多只能吃饱饭，经不起一场变故或天灾,0,0
7449220913315562290,叶秋之枫桥夜泊,2024-12-17 12:44:11,广东,他施行仁政获利的门生故吏呢？怎么不帮他，恶人谗言，仁政派系难道没有进言？还是说朝堂上就没有仁政派系,0,0
7441609551433483071,Trezor,2024-11-26 23:25:50,广西,达瓦里氏啊，我们没有办法战胜人性的贪婪，我们会回来的,0,0
7441753048059478842,马甲甲的马甲,2024-11-27 08:42:37,湖北,弱肉强食的社会，世界终究是为有能力的人服务的，两极分化到无可循环的时候自然会推倒重建[思考],0,0
7441933748583236386,67,2024-11-27 20:23:49,重庆,所以我们要推动健康高质量发展,0,0
7441958489938821914,巴士得-转载,2024-11-27 22:25:08,四川,规矩服务于制定阶层,0,0
7441932258401452863,一瓢饮,2024-11-27 20:18:01,山西,关键是各个环节的平衡,0,0
7441598167584883492,小管星星,2024-11-26 22:41:38,江苏,不要老是从老祖宗哪找，看看世界，他山之石可以攻玉[捂脸],0,0
7441545250688123674,春雨阳,2024-11-26 19:16:13,重庆,离离原上草，一岁一枯荣。野火烧不尽，春风吹又生。,0,0
7443988660376830731,简.生命.运动！热爱足球！爱美食！,2024-12-03 09:17:59,湖北,仁不应该是王对民的施舍！是世间常态,0,0
7441750401277723392,🍇梅酒夜光碑,2024-11-27 08:32:22,上海,就是讲了个沉默的大多数的故事,1,0
7442934212020667145,星海微尘,2024-11-30 13:06:09,广东,仁者不合天性，只能被大自然淘汰,1,0
7449009585372037899,丘大壮,2024-12-16 22:34:31,云南,没哟找到主要矛盾，没有提升社会生产力,0,0
7444006503579058985,道可到,2024-12-03 10:27:12,山东,我好像懂了什么,3,0
7441915927882859290,望咩啊,2024-11-27 19:14:39,江苏,众所周知，民在古代的含义是与现代不同的，仁也同理，时空不同含义也不尽同。,0,0
7443230332792931106,萱萱爱运动,2024-12-01 08:15:16,山东,贪官太多,0,0
7442882747942912828,2024,2024-11-30 09:46:25,广东,人性本恶(生存才是人的第一使命所以）。没有规矩不成方圆，所以合适且适应时代制度很重要。第三个开智，人民不在愚昧才能远离，哪些愚蠢的行为，提高社会总生产效率。经济基础决定上层建筑,1,0
7443273261490488083,叶子,2024-12-01 11:01:50,天津,政治,0,0
7450311085997376275,@大华,2024-12-20 10:12:10,广东,人性是趋利避害的,0,0
7441568195615621915,用户8242662823673,2024-11-26 20:45:15,江苏,等国战开启，便知道仁政究竟好不好了。,45,4
7441479704772854539,谢,2024-11-26 15:01:55,北京,法自然。如果上恶，下恶。自然而下,0,0
7442290814409540371,Kim,2024-11-28 19:29:25,广西,说得好，说白了就是没有规矩不成方圆,0,0
7448184401052500770,求是,2024-12-14 17:30:34,四川,所以说，舆论被谁掌握非常重要,8,0
7443637181316858684,一半烟火对人间,2024-12-02 10:34:01,浙江,道理讲给懂道理和讲道理的人，大家都愿意遵守,0,0
7449011746335916857,用户8841766008660,2024-12-16 22:10:04,浙江,管中有，如毁灭所有的力量，如赖以生存的生机，故慈悲,0,0
7441814202853851963,山人,2024-11-27 12:39:55,河北,这集太有意思。,0,0
7441606419076547364,活在当下之再走318,2024-11-26 23:13:40,河南,晏城与济南隔黄河,0,0
